"Date","Brand","Tactic","Channel","Cost","Impressions","Clicks","Orders","LFX_Orders","Orders_Return_File","DT_Calls","Consolidated_Orders"
2019-01-27,"NewWave","NonBrand","Paid Search",27.77,680,18,0,0,0,0,0
2019-01-27,"NewWave","NonBrand","Paid Search",34.22,1426,24,0,0,0,0,0
2019-01-28,"Cable One","Brand","Paid Search",1472.06,2979,737,6,0,0,0,6
2019-01-28,"Cable One","Brand","Paid Search",1143.27,6145,1372,26,0,0,0,26
2019-01-28,"Cable One","Brand","Paid Search",74.73,578,50,0,0,0,0,0
2019-01-28,"Cable One","NonBrand","Paid Search",490.1,1655,63,1,0,0,0,1
2019-01-28,"Cable One","NonBrand","Paid Search",8.12,229,3,0,0,0,0,0
2019-01-28,"Cable One","NonBrand","Paid Search",5.4,1201,6,0,0,0,0,0
2019-01-28,"NewWave","Brand","Paid Search",337.73,1235,306,0,0,0,0,0
2019-01-28,"NewWave","Brand","Paid Search",306.54,1277,597,0.25,0,0,0,0.25
2019-01-28,"NewWave","Brand","Paid Search",15.97,51,23,0,0,0,0,0
2019-01-28,"NewWave","NonBrand","Paid Search",246.96,5062,112,0,0,0,0,0
2019-01-28,"NewWave","NonBrand","Paid Search",25.16,559,12,0,0,0,0,0
2019-01-28,"NewWave","NonBrand","Paid Search",49.51,1847,23,0,0,0,0,0
2019-01-29,"Cable One","Brand","Paid Search",1415.19,3026,706,7,0,0,0,7
2019-01-29,"Cable One","Brand","Paid Search",1011.96,6404,1334,17,0,0,0,17
2019-01-29,"Cable One","Brand","Paid Search",71.25,552,53,0,0,0,0,0
2019-01-29,"Cable One","NonBrand","Paid Search",608.86,1687,64,2,0,0,0,2
2019-01-29,"Cable One","NonBrand","Paid Search",33.1,171,6,0,0,0,0,0
2019-01-29,"Cable One","NonBrand","Paid Search",10.25,945,6,0,0,0,0,0
2019-01-29,"NewWave","Brand","Paid Search",348.5,1272,307,0,0,0,0,0
2019-01-29,"NewWave","Brand","Paid Search",368.16,1320,673,0.25,0,0,0,0.25
2019-01-29,"NewWave","Brand","Paid Search",16.17,56,15,0,0,0,0,0
2019-01-29,"NewWave","NonBrand","Paid Search",249.38,5437,118,0,0,0,0,0
2019-01-29,"NewWave","NonBrand","Paid Search",20.42,625,10,0,0,0,0,0
2019-01-29,"NewWave","NonBrand","Paid Search",45.03,1968,28,0,0,0,0,0
2019-01-30,"Cable One","Brand","Paid Search",1522.36,3030,718,17,0,0,0,17
2019-01-30,"Cable One","Brand","Paid Search",1060.65,6424,1342,23,0,0,0,23
2019-01-30,"Cable One","Brand","Paid Search",63.61,480,39,0,0,0,0,0
2019-01-30,"Cable One","NonBrand","Paid Search",589.24,1667,72,1,0,0,0,1
2019-01-30,"Cable One","NonBrand","Paid Search",26.05,180,5,0,0,0,0,0
2019-01-30,"Cable One","NonBrand","Paid Search",6.83,1122,5,0,0,0,0,0
2019-01-30,"NewWave","Brand","Paid Search",343.39,1214,302,0,0,0,0,0
2019-01-30,"NewWave","Brand","Paid Search",353.27,1367,645,1,0,0,0,1
2019-01-30,"NewWave","Brand","Paid Search",17.21,51,15,0,0,0,0,0
2019-01-30,"NewWave","NonBrand","Paid Search",218.88,6366,95,0,0,0,0,0
2019-01-30,"NewWave","NonBrand","Paid Search",20.43,651,13,0,0,0,0,0
2019-01-30,"NewWave","NonBrand","Paid Search",36.17,2054,30,0,0,0,0,0
2019-01-31,"Cable One","Brand","Paid Search",1360.37,3042,684,9,0,0,0,9
2019-01-31,"Cable One","Brand","Paid Search",980.39,6814,1438,32,0,0,0,32
2019-01-31,"Cable One","Brand","Paid Search",73,446,46,0,0,0,0,0
2019-01-31,"Cable One","NonBrand","Paid Search",981.44,2388,108,2,0,0,0,2
2019-01-31,"Cable One","NonBrand","Paid Search",81.92,257,12,0,0,0,0,0
2019-01-31,"Cable One","NonBrand","Paid Search",5.71,1068,5,0,0,0,0,0
2019-01-31,"NewWave","Brand","Paid Search",346.09,1323,320,0,0,0,0,0
2019-01-31,"NewWave","Brand","Paid Search",316.27,1343,666,0,0,0,0,0
2019-01-31,"NewWave","Brand","Paid Search",12.83,37,16,0,0,0,0,0
2019-01-31,"NewWave","NonBrand","Paid Search",228.71,5217,107,0,0,0,0,0
2019-01-31,"NewWave","NonBrand","Paid Search",14.64,548,10,0,0,0,0,0
2019-01-31,"NewWave","NonBrand","Paid Search",55.24,2150,31,0,0,0,0,0
2019-02-01,"Cable One","Brand","Paid Search",1538.22,2881,683,8,0,0,0,8
2019-02-01,"Cable One","Brand","Paid Search",1150.09,6929,1454,31,0,0,0,31
2019-02-01,"Cable One","Brand","Paid Search",72.49,503,45,0,0,0,0,0
2019-02-01,"Cable One","NonBrand","Paid Search",1208.8,2458,116,3,0,0,0,3
2019-02-01,"Cable One","NonBrand","Paid Search",112.77,304,9,1,0,0,0,1
2019-02-01,"Cable One","NonBrand","Paid Search",4.72,1037,4,0,0,0,0,0
2019-02-01,"NewWave","Brand","Paid Search",352.18,1357,397,0,0,0,0,0
2019-02-01,"NewWave","Brand","Paid Search",409.91,1592,823,0,0,0,0,0
2019-02-01,"NewWave","Brand","Paid Search",29.69,45,29,0.25,0,0,0,0.25
2019-02-01,"NewWave","NonBrand","Paid Search",268.43,5386,117,0.25,0,0,0,0.25
2019-02-01,"NewWave","NonBrand","Paid Search",21.5,564,20,0,0,0,0,0
2019-02-01,"NewWave","NonBrand","Paid Search",49.18,2175,31,0,0,0,0,0
2019-02-02,"Cable One","Brand","Paid Search",706.5,2063,418,6,0,0,0,6
2019-02-02,"Cable One","Brand","Paid Search",499.07,4389,827,12,0,0,0,12
2019-02-02,"Cable One","Brand","Paid Search",46.63,382,30,0,0,0,0,0
2019-02-02,"Cable One","NonBrand","Paid Search",945.09,1956,113,2,0,0,0,2
2019-02-02,"Cable One","NonBrand","Paid Search",56.23,179,7,1,0,0,0,1
2019-02-02,"Cable One","NonBrand","Paid Search",10.56,538,8,0,0,0,0,0
2019-02-02,"NewWave","Brand","Paid Search",194.83,974,222,0,0,0,0,0
2019-02-02,"NewWave","Brand","Paid Search",165.65,918,404,0,0,0,0,0
2019-02-02,"NewWave","Brand","Paid Search",12.64,34,13,0,0,0,0,0
2019-02-02,"NewWave","NonBrand","Paid Search",285.22,7686,143,0,0,0,0,0
2019-02-02,"NewWave","NonBrand","Paid Search",16.66,616,13,0,0,0,0,0
2019-02-02,"NewWave","NonBrand","Paid Search",40.25,1526,26,0,0,0,0,0
2019-02-03,"Cable One","Brand","Paid Search",576.75,1767,340,6,0,0,0,6
2019-02-03,"Cable One","Brand","Paid Search",415.19,3851,732,15,0,0,0,15
2019-02-03,"Cable One","Brand","Paid Search",33.62,314,21,0,0,0,0,0
2019-02-03,"Cable One","NonBrand","Paid Search",959.95,2147,120,2,0,0,0,2
2019-02-03,"Cable One","NonBrand","Paid Search",21.04,217,5,0,0,0,0,0
2019-02-03,"Cable One","NonBrand","Paid Search",26.04,576,12,0,0,0,0,0
2019-02-03,"NewWave","Brand","Paid Search",211.3,1222,242,0,0,0,0,0
2019-02-03,"NewWave","Brand","Paid Search",106.35,721,324,0,0,0,0,0
2019-02-03,"NewWave","Brand","Paid Search",10.52,54,14,0,0,0,0,0
2019-02-03,"NewWave","NonBrand","Paid Search",259.39,7143,126,0,0,0,0,0
2019-02-03,"NewWave","NonBrand","Paid Search",15.2,541,13,0,0,0,0,0
2019-02-03,"NewWave","NonBrand","Paid Search",40.73,1595,34,0,0,0,0,0
2019-02-04,"Cable One","Brand","Paid Search",1691.27,3256,825,10,0,0,0,10
2019-02-04,"Cable One","Brand","Paid Search",1296.26,7101,1571,19,0,0,0,19
2019-02-04,"Cable One","Brand","Paid Search",97.37,588,75,0,0,0,0,0
2019-02-04,"Cable One","NonBrand","Paid Search",1261.46,2272,108,2,0,0,0,2
2019-02-04,"Cable One","NonBrand","Paid Search",67.26,261,7,0,0,0,0,0
2019-02-04,"Cable One","NonBrand","Paid Search",24.66,942,8,0,0,0,0,0
2019-02-04,"NewWave","Brand","Paid Search",449.95,1383,373,0,0,0,0,0
2019-02-04,"NewWave","Brand","Paid Search",392.67,1478,770,0,0,0,0,0
2019-02-04,"NewWave","Brand","Paid Search",31.35,81,30,0,0,0,0,0
2019-02-04,"NewWave","NonBrand","Paid Search",301.06,6276,131,0,0,0,0,0
2019-02-04,"NewWave","NonBrand","Paid Search",28.74,549,17,0,0,0,0,0
2019-02-04,"NewWave","NonBrand","Paid Search",54.48,2401,30,0,0,0,0,0
2019-02-05,"Cable One","Brand","Paid Search",1594.53,3134,758,9,0,0,0,9
2019-02-05,"Cable One","Brand","Paid Search",1177.73,6956,1388,30,0,0,0,30
2019-02-05,"Cable One","Brand","Paid Search",68.36,611,39,0,0,0,0,0
2019-02-05,"Cable One","NonBrand","Paid Search",1619.45,2347,144,4,0,0,0,4
2019-02-05,"Cable One","NonBrand","Paid Search",87.91,229,10,1,0,0,0,1
2019-02-05,"Cable One","NonBrand","Paid Search",31.79,852,10,0,0,0,0,0
2019-02-05,"NewWave","Brand","Paid Search",368.95,1315,324,0,0,0,0,0
2019-02-05,"NewWave","Brand","Paid Search",353.7,1418,669,0,0,0,0,0
2019-02-05,"NewWave","Brand","Paid Search",20.99,56,19,0,0,0,0,0
2019-02-05,"NewWave","NonBrand","Paid Search",283.1,6362,124,0,0,0,0,0
2019-02-05,"NewWave","NonBrand","Paid Search",35.02,503,19,0,0,0,0,0
2019-02-05,"NewWave","NonBrand","Paid Search",53.35,2424,31,0.25,0,0,0,0.25
2019-02-06,"Cable One","Brand","Paid Search",1426.14,3050,715,9,0,0,0,9
2019-02-06,"Cable One","Brand","Paid Search",1159.03,6951,1459,16,0,0,0,16
2019-02-06,"Cable One","Brand","Paid Search",77.25,595,47,0,0,0,0,0
2019-02-06,"Cable One","NonBrand","Paid Search",1614.56,2439,146,1,0,0,0,1
2019-02-06,"Cable One","NonBrand","Paid Search",112.91,300,13,0,0,0,0,0
2019-02-06,"Cable One","NonBrand","Paid Search",3.77,1045,6,0,0,0,0,0
2019-02-06,"NewWave","Brand","Paid Search",362.32,1271,306,0,0,0,0,0
2019-02-06,"NewWave","Brand","Paid Search",364.44,1364,702,0.5,0,0,0,0.5
2019-02-06,"NewWave","Brand","Paid Search",20.89,62,22,0,0,0,0,0
2019-02-06,"NewWave","NonBrand","Paid Search",275.15,5288,118,0,0,0,0,0
2019-02-06,"NewWave","NonBrand","Paid Search",14.95,439,13,0,0,0,0,0
2019-02-06,"NewWave","NonBrand","Paid Search",38.29,2362,25,0,0,0,0,0
2019-02-07,"Cable One","Brand","Paid Search",1375.22,2927,726,10,0,0,0,10
2019-02-07,"Cable One","Brand","Paid Search",804.72,6201,1351,16,0,0,0,16
2019-02-07,"Cable One","Brand","Paid Search",91.1,551,60,0,0,0,0,0
2019-02-07,"Cable One","NonBrand","Paid Search",1573.94,2445,142,2,0,0,0,2
2019-02-07,"Cable One","NonBrand","Paid Search",97.68,263,14,0,0,0,0,0
2019-02-07,"Cable One","NonBrand","Paid Search",35.89,997,5,0,0,0,0,0
2019-02-07,"NewWave","Brand","Paid Search",456.48,1439,410,0,0,0,0,0
2019-02-07,"NewWave","Brand","Paid Search",342.32,1496,735,0.25,0,0,0,0.25
2019-02-07,"NewWave","Brand","Paid Search",15.78,72,17,0,0,0,0,0
2019-02-07,"NewWave","NonBrand","Paid Search",260.88,5203,117,1,0,0,0,1
2019-02-07,"NewWave","NonBrand","Paid Search",42.25,347,25,0,0,0,0,0
2019-02-07,"NewWave","NonBrand","Paid Search",31.19,2226,26,0,0,0,0,0
2019-02-08,"Cable One","Brand","Paid Search",1657.78,3065,751,8,0,0,0,8
2019-02-08,"Cable One","Brand","Paid Search",1097.06,6606,1476,21,0,0,0,21
2019-02-08,"Cable One","Brand","Paid Search",63.33,644,37,0,0,0,0,0
2019-02-08,"Cable One","NonBrand","Paid Search",1691.37,2805,155,9,0,0,0,9
2019-02-08,"Cable One","NonBrand","Paid Search",154.2,419,16,1,0,0,0,1
2019-02-08,"Cable One","NonBrand","Paid Search",49.39,1366,7,0,0,0,0,0
2019-02-08,"NewWave","Brand","Paid Search",369.61,1297,344,0,0,0,0,0
2019-02-08,"NewWave","Brand","Paid Search",340.18,1316,675,0.25,0,0,0,0.25
2019-02-08,"NewWave","Brand","Paid Search",23.62,62,21,0,0,0,0,0
2019-02-08,"NewWave","NonBrand","Paid Search",295.36,3972,133,0,0,0,0,0
2019-02-08,"NewWave","NonBrand","Paid Search",35.65,359,25,0,0,0,0,0
2019-02-08,"NewWave","NonBrand","Paid Search",33.51,2668,22,0.25,0,0,0,0.25
2019-02-09,"Cable One","Brand","Paid Search",733.44,2013,451,3,0,0,0,3
2019-02-09,"Cable One","Brand","Paid Search",528.94,4488,882,12,0,0,0,12
2019-02-09,"Cable One","Brand","Paid Search",30.22,464,25,0,0,0,0,0
2019-02-09,"Cable One","NonBrand","Paid Search",1619.75,2629,165,4,0,0,0,4
2019-02-09,"Cable One","NonBrand","Paid Search",113.31,288,15,1,0,0,0,1
2019-02-09,"Cable One","NonBrand","Paid Search",18.06,846,7,0,0,0,0,0
2019-02-09,"NewWave","Brand","Paid Search",186.71,821,187,0,0,0,0,0
2019-02-09,"NewWave","Brand","Paid Search",154.07,797,385,0,0,0,0,0
2019-02-09,"NewWave","Brand","Paid Search",6.6,45,11,0,0,0,0,0
2019-02-09,"NewWave","NonBrand","Paid Search",250.34,5497,116,0,0,0,0,0
2019-02-09,"NewWave","NonBrand","Paid Search",20.49,359,16,0,0,0,0,0
2019-02-09,"NewWave","NonBrand","Paid Search",37.17,1874,23,0,0,0,0,0
2019-02-10,"Cable One","Brand","Paid Search",648.43,1884,420,7,0,0,0,7
2019-02-10,"Cable One","Brand","Paid Search",428.46,4297,849,12,0,0,0,12
2019-02-10,"Cable One","Brand","Paid Search",56.34,369,37,0,0,0,0,0
2019-02-10,"Cable One","NonBrand","Paid Search",1631.95,2921,173,5,0,0,0,5
2019-02-10,"Cable One","NonBrand","Paid Search",66.13,336,10,0,0,0,0,0
2019-02-10,"Cable One","NonBrand","Paid Search",12.87,782,5,0,0,0,0,0
2019-02-10,"NewWave","Brand","Paid Search",168.97,863,190,0,0,0,0,0
2019-02-10,"NewWave","Brand","Paid Search",110.67,718,329,0,0,0,0,0
2019-02-10,"NewWave","Brand","Paid Search",2.28,22,5,0,0,0,0,0
2019-02-10,"NewWave","NonBrand","Paid Search",280.51,5661,132,0,0,0,0,0
2019-02-10,"NewWave","NonBrand","Paid Search",33.42,429,19,0,0,0,0,0
2019-02-10,"NewWave","NonBrand","Paid Search",39.76,1785,30,0,0,0,0,0
2019-02-11,"Cable One","Brand","Paid Search",1811.45,3370,831,13,0,0,0,13
2019-02-11,"Cable One","Brand","Paid Search",1081.61,7189,1445,17,0,0,0,17
2019-02-11,"Cable One","Brand","Paid Search",64.72,616,42,0,0,0,0,0
2019-02-11,"Cable One","NonBrand","Paid Search",2340.33,3131,172,6,0,0,0,6
2019-02-11,"Cable One","NonBrand","Paid Search",143.15,384,15,0,0,0,0,0
2019-02-11,"Cable One","NonBrand","Paid Search",40.75,1259,11,0,0,0,0,0
2019-02-11,"NewWave","Brand","Paid Search",327.53,1193,267,0,0,0,0,0
2019-02-11,"NewWave","Brand","Paid Search",356.42,1304,655,0.75,0,0,0,0.75
2019-02-11,"NewWave","Brand","Paid Search",9.7,50,12,0,0,0,0,0
2019-02-11,"NewWave","NonBrand","Paid Search",291.64,5440,126,0,0,0,0,0
2019-02-11,"NewWave","NonBrand","Paid Search",24.86,377,15,0,0,0,0,0
2019-02-11,"NewWave","NonBrand","Paid Search",67.59,2744,38,0.25,0,0,0,0.25
2019-02-12,"Cable One","Brand","Paid Search",1697.3,3218,772,15,0,0,0,15
2019-02-12,"Cable One","Brand","Paid Search",1108.92,6742,1459,17,0,0,0,17
2019-02-12,"Cable One","Brand","Paid Search",65.73,594,49,0,0,0,0,0
2019-02-12,"Cable One","NonBrand","Paid Search",1918.38,3512,160,3,0,0,0,3
2019-02-12,"Cable One","NonBrand","Paid Search",147.51,352,15,0,0,0,0,0
2019-02-12,"Cable One","NonBrand","Paid Search",4.58,1354,4,0,0,0,0,0
2019-02-12,"NewWave","Brand","Paid Search",343.17,1264,299,0,0,0,0,0
2019-02-12,"NewWave","Brand","Paid Search",320.82,1333,681,0.5,0,0,0,0.5
2019-02-12,"NewWave","Brand","Paid Search",10.41,42,8,0,0,0,0,0
2019-02-12,"NewWave","NonBrand","Paid Search",276.88,5215,112,0,0,0,0,0
2019-02-12,"NewWave","NonBrand","Paid Search",24.86,376,14,0,0,0,0,0
2019-02-12,"NewWave","NonBrand","Paid Search",41.08,2622,30,0.25,0,0,0,0.25
2019-02-13,"Cable One","Brand","Paid Search",1641,3121,775,6,0,0,0,6
2019-02-13,"Cable One","Brand","Paid Search",1059.04,6780,1379,21,0,0,0,21
2019-02-13,"Cable One","Brand","Paid Search",83.19,658,47,0,0,0,0,0
2019-02-13,"Cable One","NonBrand","Paid Search",1903.41,2883,159,4,0,0,0,4
2019-02-13,"Cable One","NonBrand","Paid Search",201.43,313,17,1,0,0,0,1
2019-02-13,"Cable One","NonBrand","Paid Search",29.24,1174,8,0,0,0,0,0
2019-02-13,"NewWave","Brand","Paid Search",334.76,1197,288,0,0,0,0,0
2019-02-13,"NewWave","Brand","Paid Search",303.44,1241,611,0,0,0,0,0
2019-02-13,"NewWave","Brand","Paid Search",28.08,71,24,0,0,0,0,0
2019-02-13,"NewWave","NonBrand","Paid Search",266.02,5629,110,0,0,0,0,0
2019-02-13,"NewWave","NonBrand","Paid Search",15.84,348,12,0,0,0,0,0
2019-02-13,"NewWave","NonBrand","Paid Search",47.99,2239,30,0,0,0,0,0
2019-02-14,"Cable One","Brand","Paid Search",1702.65,3084,710,9,0,0,0,9
2019-02-14,"Cable One","Brand","Paid Search",1012.18,6211,1372,21,0,0,0,21
2019-02-14,"Cable One","Brand","Paid Search",68.22,878,46,0,0,0,0,0
2019-02-14,"Cable One","NonBrand","Paid Search",1569.48,2872,133,2,0,0,0,2
2019-02-14,"Cable One","NonBrand","Paid Search",113,321,13,0,0,0,0,0
2019-02-14,"Cable One","NonBrand","Paid Search",60.94,1243,9,0,0,0,0,0
2019-02-14,"NewWave","Brand","Paid Search",347.95,1218,305,0,0,0,0,0
2019-02-14,"NewWave","Brand","Paid Search",253.87,1278,623,3.25,0,0,0,3.25
2019-02-14,"NewWave","Brand","Paid Search",29.42,53,25,0,0,0,0,0
2019-02-14,"NewWave","NonBrand","Paid Search",175.33,3267,83,0,0,0,0,0
2019-02-14,"NewWave","NonBrand","Paid Search",3.96,216,5,0,0,0,0,0
2019-02-14,"NewWave","NonBrand","Paid Search",28.82,1686,21,0,0,0,0,0
2019-02-15,"Cable One","Brand","Paid Search",1521.93,3087,721,9,0,0,0,9
2019-02-15,"Cable One","Brand","Paid Search",1031.89,6391,1548,14,0,0,0,14
2019-02-15,"Cable One","Brand","Paid Search",53.6,840,39,0,0,0,0,0
2019-02-15,"Cable One","NonBrand","Paid Search",1963.22,2581,156,2,0,0,0,2
2019-02-15,"Cable One","NonBrand","Paid Search",122.82,226,10,0,0,0,0,0
2019-02-15,"Cable One","NonBrand","Paid Search",66.15,965,8,0,0,0,0,0
2019-02-15,"NewWave","Brand","Paid Search",415.26,1369,379,0,0,0,0,0
2019-02-15,"NewWave","Brand","Paid Search",273.34,1313,664,3,0,0,0,3
2019-02-15,"NewWave","Brand","Paid Search",16.75,72,26,0,0,0,0,0
2019-02-15,"NewWave","NonBrand","Paid Search",125.06,3583,63,1,0,0,0,1
2019-02-15,"NewWave","NonBrand","Paid Search",17.8,192,12,0,0,0,0,0
2019-02-15,"NewWave","NonBrand","Paid Search",28.97,1697,21,0,0,0,0,0
2019-02-16,"Cable One","Brand","Paid Search",812.84,2098,472,6,0,0,0,6
2019-02-16,"Cable One","Brand","Paid Search",520.78,4214,972,16,0,0,0,16
2019-02-16,"Cable One","Brand","Paid Search",28.48,569,23,0,0,0,0,0
2019-02-16,"Cable One","NonBrand","Paid Search",1587.45,2686,171,0,0,0,0,0
2019-02-16,"Cable One","NonBrand","Paid Search",66.11,229,7,0,0,0,0,0
2019-02-16,"Cable One","NonBrand","Paid Search",38.65,827,7,0,0,0,0,0
2019-02-16,"NewWave","Brand","Paid Search",171.86,891,197,1,0,0,0,1
2019-02-16,"NewWave","Brand","Paid Search",80.11,758,392,3,0,0,0,3
2019-02-16,"NewWave","Brand","Paid Search",12.06,46,16,0,0,0,0,0
2019-02-16,"NewWave","NonBrand","Paid Search",105.52,4285,54,0,0,0,0,0
2019-02-16,"NewWave","NonBrand","Paid Search",12.04,205,10,0,0,0,0,0
2019-02-16,"NewWave","NonBrand","Paid Search",29.48,1421,23,0,0,0,0,0
2019-02-17,"Cable One","Brand","Paid Search",615.31,1919,364,3,0,0,0,3
2019-02-17,"Cable One","Brand","Paid Search",365.82,3769,846,5,0,0,0,5
2019-02-17,"Cable One","Brand","Paid Search",40.83,467,29,0,0,0,0,0
2019-02-17,"Cable One","NonBrand","Paid Search",1368.86,2635,141,4,0,0,0,4
2019-02-17,"Cable One","NonBrand","Paid Search",96.95,248,13,0,0,0,0,0
2019-02-17,"Cable One","NonBrand","Paid Search",61.19,837,11,0,0,0,0,0
2019-02-17,"NewWave","Brand","Paid Search",191.34,936,192,0,0,0,0,0
2019-02-17,"NewWave","Brand","Paid Search",96.59,695,338,4,0,0,0,4
2019-02-17,"NewWave","Brand","Paid Search",8.16,33,10,0,0,0,0,0
2019-02-17,"NewWave","NonBrand","Paid Search",124.87,4679,66,0,0,0,0,0
2019-02-17,"NewWave","NonBrand","Paid Search",9.42,194,7,0,0,0,0,0
2019-02-17,"NewWave","NonBrand","Paid Search",15.46,1255,14,0,0,0,0,0
2019-02-18,"Cable One","Brand","Paid Search",1703.51,3150,735,12,0,0,0,12
2019-02-18,"Cable One","Brand","Paid Search",1027.13,5900,1434,17,0,0,0,17
2019-02-18,"Cable One","Brand","Paid Search",60.72,878,45,0,0,0,0,0
2019-02-18,"Cable One","NonBrand","Paid Search",2020.44,2917,157,0,0,0,0,0
2019-02-18,"Cable One","NonBrand","Paid Search",171.36,289,21,1,0,0,0,1
2019-02-18,"Cable One","NonBrand","Paid Search",42.61,1025,7,0,0,0,0,0
2019-02-18,"NewWave","Brand","Paid Search",367.93,1190,305,4,0,0,0,4
2019-02-18,"NewWave","Brand","Paid Search",261.05,1063,531,6,0,0,0,6
2019-02-18,"NewWave","Brand","Paid Search",16.71,44,14,0,0,0,0,0
2019-02-18,"NewWave","NonBrand","Paid Search",154.05,3550,83,0,0,0,0,0
2019-02-18,"NewWave","NonBrand","Paid Search",1.77,212,3,0,0,0,0,0
2019-02-18,"NewWave","NonBrand","Paid Search",26.33,1681,18,0,0,0,0,0
2019-02-19,"Cable One","Brand","Paid Search",1701.89,3127,720,11,0,0,0,11
2019-02-19,"Cable One","Brand","Paid Search",1003.4,6250,1407,20,0,0,0,20
2019-02-19,"Cable One","Brand","Paid Search",62.32,894,45,0,0,0,0,0
2019-02-19,"Cable One","NonBrand","Paid Search",1748.36,3093,142,2,0,0,0,2
2019-02-19,"Cable One","NonBrand","Paid Search",241.67,337,20,0,0,0,0,0
2019-02-19,"Cable One","NonBrand","Paid Search",36.17,1234,5,0,0,0,0,0
2019-02-19,"NewWave","Brand","Paid Search",407.47,1330,349,0,0,0,0,0
2019-02-19,"NewWave","Brand","Paid Search",262.17,1256,632,4,0,0,0,4
2019-02-19,"NewWave","Brand","Paid Search",19.05,55,18,0,0,0,0,0
2019-02-19,"NewWave","NonBrand","Paid Search",124.98,4194,62,1,0,0,0,1
2019-02-19,"NewWave","NonBrand","Paid Search",9.2,207,7,0,0,0,0,0
2019-02-19,"NewWave","NonBrand","Paid Search",8.49,1757,7,0,0,0,0,0
2019-02-20,"Cable One","Brand","Paid Search",1613.64,2916,689,13,0,0,0,13
2019-02-20,"Cable One","Brand","Paid Search",988.41,6189,1445,23,0,0,0,23
2019-02-20,"Cable One","Brand","Paid Search",66.88,854,45,0,0,0,0,0
2019-02-20,"Cable One","NonBrand","Paid Search",1695.2,2779,124,4,0,0,0,4
2019-02-20,"Cable One","NonBrand","Paid Search",158.98,358,19,0,0,0,0,0
2019-02-20,"Cable One","NonBrand","Paid Search",18.67,1047,6,0,0,0,0,0
2019-02-20,"NewWave","Brand","Paid Search",343.58,1289,315,2,0,0,0,2
2019-02-20,"NewWave","Brand","Paid Search",240.25,1179,585,4,0,0,0,4
2019-02-20,"NewWave","Brand","Paid Search",12.9,43,11,0,0,0,0,0
2019-02-20,"NewWave","NonBrand","Paid Search",135.5,3378,68,0,0,0,0,0
2019-02-20,"NewWave","NonBrand","Paid Search",5.87,195,6,0,0,0,0,0
2019-02-20,"NewWave","NonBrand","Paid Search",31.4,1726,24,0,0,0,0,0
2019-02-21,"Cable One","Brand","Paid Search",1603.48,3195,702,3,0,0,0,3
2019-02-21,"Cable One","Brand","Paid Search",947.780000000001,6926,1593,17,0,0,0,17
2019-02-21,"Cable One","Brand","Paid Search",70.48,745,45,0,0,0,0,0
2019-02-21,"Cable One","NonBrand","Paid Search",1624.97,3033,144,5,0,0,0,5
2019-02-21,"Cable One","NonBrand","Paid Search",136.31,342,13,0,0,0,0,0
2019-02-21,"Cable One","NonBrand","Paid Search",45.16,1072,9,0,0,0,0,0
2019-02-21,"NewWave","Brand","Paid Search",502.28,1423,398,1,0,0,0,1
2019-02-21,"NewWave","Brand","Paid Search",414.81,1653,843,8,0,0,0,8
2019-02-21,"NewWave","Brand","Paid Search",27.9,80,30,0,0,0,0,0
2019-02-21,"NewWave","NonBrand","Paid Search",288.27,5503,123,2,0,0,0,2
2019-02-21,"NewWave","NonBrand","Paid Search",32.91,288,20,1,0,0,0,1
2019-02-21,"NewWave","NonBrand","Paid Search",31.85,1959,20,0,0,0,0,0
2019-02-22,"Cable One","Brand","Paid Search",1812.15,3292,787,11,0,0,0,11
2019-02-22,"Cable One","Brand","Paid Search",1013.04,6998,1628,19,0,0,0,19
2019-02-22,"Cable One","Brand","Paid Search",77.12,722,50,0,0,0,0,0
2019-02-22,"Cable One","NonBrand","Paid Search",1832.44,3098,149,2,0,0,0,2
2019-02-22,"Cable One","NonBrand","Paid Search",173.61,338,19,0,0,0,0,0
2019-02-22,"Cable One","NonBrand","Paid Search",4.17,1166,2,0,0,0,0,0
2019-02-22,"NewWave","Brand","Paid Search",369.01,1313,321,1,0,0,0,1
2019-02-22,"NewWave","Brand","Paid Search",393.15,1402,702,9,0,0,0,9
2019-02-22,"NewWave","Brand","Paid Search",16.76,73,22,0,0,0,0,0
2019-02-22,"NewWave","NonBrand","Paid Search",295.69,4889,137,1,0,0,0,1
2019-02-22,"NewWave","NonBrand","Paid Search",24.41,398,15,1,0,0,0,1
