date,series_id,cost,orders,impressions,clicks
2021-08-15,NewWave|Paid Search|Nonbrand,972.7239245925402,1.020890104575026,1280.19,96.96660614013672
2021-08-15,NewWave|Paid Social| ,155.412710115613,0.2884615384903845,20207.3166023166,29.8460636138916
2021-08-15,Sparklight|Paid Search|Brand,5060.055928127285,30.34735383085419,13524.73785219652,2944.708947096698
2021-08-15,Sparklight|Paid Search|Nonbrand,1730.213155652484,1.928360142251123,1612.310418774129,175.6497309533169
2021-08-15,Sparklight|Paid Social| ,162.1030462623042,0.3689331737205346,15666.1,22.54889106750489
2021-08-16,Cable One|Paid Search|Brand,1850.701942401713,5.163297918740199,7231.635366298618,866.6835130197293
2021-08-16,NewWave|Paid Search|Brand,481.0409459263267,1.547905199745578,920.2340425531913,136.9185791015625
2021-08-16,NewWave|Paid Search|Nonbrand,1252.811131623179,1.385855161299711,1585.44,131.4242095947266
2021-08-16,NewWave|Paid Social| ,151.5160354408373,0.5769230769807691,20207.3166023166,26.76017189025879
2021-08-16,Sparklight|Paid Search|Brand,10339.26106656013,59.32613752829517,14863.83633809542,3638.117646789575
2021-08-16,Sparklight|Paid Search|Nonbrand,1360.273637336302,2.153337643244802,2184.339555631249,172.1089940806584
2021-08-16,Sparklight|Paid Social| ,172.803719370034,0.3796206697468215,15545.7,14.30686378479004
2021-08-17,Cable One|Paid Search|Brand,2151.270008999896,4.80613017761575,7803.087972208034,1196.262070811594
2021-08-17,NewWave|Paid Search|Brand,425.5117229739667,1.460600460249365,920.2340425531913,145.8945770263672
2021-08-17,NewWave|Paid Search|Nonbrand,1242.408274605909,1.342292084605782,1580.99,135.6794281005859
2021-08-17,NewWave|Paid Social| ,142.7873558968046,0.5769230769807691,18230.94594594595,27.11334609985352
2021-08-17,Sparklight|Paid Search|Brand,9991.570848071444,56.60736733037361,16874.17399658111,3894.416648785696
2021-08-17,Sparklight|Paid Search|Nonbrand,1520.443230668478,2.170400982711178,2186.677345175871,189.4942124351864
2021-08-17,Sparklight|Paid Social| ,145.1544552671789,0.3471310977798124,14421.6,17.47125816345215
2021-08-18,Cable One|Paid Search|Brand,2117.506372570817,4.180630745327529,7067.422339148743,996.0694146959405
2021-08-18,NewWave|Paid Search|Brand,603.3066821060188,0.9681785696042938,920.2340425531913,209.6426239013672
2021-08-18,NewWave|Paid Search|Nonbrand,1257.000650725605,1.309482559037968,1558.5,137.8785247802734
2021-08-18,NewWave|Paid Social| ,143.7729226418811,0.5769230769807691,20207.3166023166,28.28879928588867
2021-08-18,Sparklight|Paid Search|Brand,11402.68966150323,57.0941741563528,16611.89972845957,3854.274807745037
2021-08-18,Sparklight|Paid Search|Nonbrand,1499.155430756676,2.091840544057768,2187.16239744578,193.2188590388045
2021-08-18,Sparklight|Paid Social| ,141.8804814479717,0.3429598652644413,13597.1,14.0604772567749
2021-08-19,Cable One|Paid Search|Brand,1881.229521477313,5.420662384522055,7783.747420701614,879.5220444891415
2021-08-19,NewWave|Paid Search|Brand,613.3939114714493,0.9560852935328061,920.2340425531913,219.0339965820312
2021-08-19,NewWave|Paid Search|Nonbrand,1335.410244661743,1.304128737154101,1559.82,156.078369140625
2021-08-19,NewWave|Paid Social| ,142.1157488922429,0.5769230769807691,18230.94594594595,35.04191589355469
2021-08-19,Sparklight|Paid Search|Brand,11226.72716426335,56.96558367401867,16348.0651450177,3717.766716718749
2021-08-19,Sparklight|Paid Search|Nonbrand,1608.758716141057,2.082256628622269,2053.165472859582,176.5051366328942
2021-08-19,Sparklight|Paid Social| ,139.9916125239699,0.3697723185715575,13597.1,12.74035930633545
2021-08-20,Cable One|Paid Search|Brand,1580.987033198953,4.444992881426119,4627.01323690811,659.3582265771615
2021-08-20,NewWave|Paid Search|Brand,584.0515861952058,0.7915055179568573,920.2340425531913,184.9039459228516
2021-08-20,NewWave|Paid Search|Nonbrand,1221.209040246732,1.215909112172058,1536.34,132.2708892822266
2021-08-20,NewWave|Paid Social| ,142.3890144602328,0.2884615384903845,18230.94594594595,32.73890686035156
2021-08-20,Sparklight|Paid Search|Brand,10958.0875207675,52.6118773435632,16348.0651450177,3682.807282832611
2021-08-20,Sparklight|Paid Search|Nonbrand,1608.758716141057,2.014914359805082,1977.268487597592,175.3264413491703
2021-08-20,Sparklight|Paid Social| ,145.5561070692215,0.3697723185715575,14400.8,14.84910774230957
2021-08-21,Cable One|Paid Search|Brand,919.3260868731377,3.389269044110769,2618.632093744355,363.1739284759569
2021-08-21,NewWave|Paid Search|Brand,559.0842290781841,1.259187629692153,920.2340425531913,154.3529968261719
2021-08-21,NewWave|Paid Search|Nonbrand,1015.167902464083,1.088177736550111,1280.11,120.7209701538086
2021-08-21,NewWave|Paid Social| ,145.4043743181653,0.5769230769807691,20207.3166023166,31.38245010375977
2021-08-21,Sparklight|Paid Search|Brand,5039.049943967433,28.31746121686546,12873.82205772818,2684.235062832415
2021-08-21,Sparklight|Paid Search|Nonbrand,1118.445752377868,1.689188691899618,1650.037707260897,162.94344935035
2021-08-21,Sparklight|Paid Social| ,152.543492738058,0.3218459363142127,15027.8,15.76871871948242
2021-08-22,Cable One|Paid Search|Brand,904.9590942598758,3.319717471501836,2530.111431883833,363.1739284759569
2021-08-22,NewWave|Paid Search|Brand,471.3637700623688,1.855494462687606,920.2340425531913,100.6385040283203
2021-08-22,NewWave|Paid Search|Nonbrand,732.1857271450566,0.927344474007842,1189.02,92.88761138916016
2021-08-22,NewWave|Paid Social| ,132.767901206282,0.5769230769807691,18230.94594594595,29.68907165527344
2021-08-22,Sparklight|Paid Search|Brand,4708.30467357579,26.55393460199742,12873.82205772818,2683.61709513702
2021-08-22,Sparklight|Paid Search|Nonbrand,1118.445752377868,1.621846423082252,1713.995505200667,166.2422050845705
2021-08-22,Sparklight|Paid Social| ,139.3121394670047,0.2912435866803487,13052.8,8.248317718505861
2021-08-23,Cable One|Paid Search|Brand,1604.375563763442,4.337628220786661,4401.214283327125,657.2285971310736
2021-08-23,NewWave|Paid Search|Brand,467.6030874640559,1.454145277800898,920.2340425531913,149.8716583251953
2021-08-23,NewWave|Paid Search|Nonbrand,891.6549391609941,1.240416765059231,1414.13,117.3908615112305
2021-08-23,NewWave|Paid Social| ,116.0250988701421,0.5769230769807691,18230.94594594595,21.55471420288086
2021-08-23,Sparklight|Paid Search|Brand,9688.692068283199,54.91732099112506,14863.83633809542,3509.958076112441
2021-08-23,Sparklight|Paid Search|Nonbrand,1614.406693928837,2.303133099291656,2222.472066173171,182.7871180099804
2021-08-23,Sparklight|Paid Social| ,146.1110515009449,0.2565719815915355,14628.6,6.916645050048827
2021-08-24,Cable One|Paid Search|Brand,1827.514586338898,5.280856791577945,5766.350201624653,768.8831875770787
2021-08-24,NewWave|Paid Search|Brand,448.6673030403874,0.9698627485128765,920.2340425531913,124.3912048339844
2021-08-24,NewWave|Paid Search|Nonbrand,899.9065793489395,1.204879302222546,1407.77,117.8675003051758
2021-08-24,NewWave|Paid Social| ,107.4590058944947,0.5769230769807691,18230.94594594595,22.49241638183593
2021-08-24,Sparklight|Paid Search|Brand,9414.927793210338,55.15613188688844,16874.17399658111,3822.896878224723
2021-08-24,Sparklight|Paid Search|Nonbrand,1659.541222901737,2.259575665618706,2329.044773340984,183.6903271317357
2021-08-24,Sparklight|Paid Social| ,128.4988519000059,0.2878199021443376,11557.0,13.80150890350342
2021-08-25,Cable One|Paid Search|Brand,1856.359081779528,5.123738321143938,7230.093741959774,862.1495194636017
2021-08-25,NewWave|Paid Search|Brand,578.0619624497384,1.635284506043754,920.2340425531913,219.9029693603516
2021-08-25,NewWave|Paid Search|Nonbrand,909.3698062033012,1.169863093142066,1398.2,121.1090393066406
2021-08-25,NewWave|Paid Social| ,96.63809655331,0.5769230769807691,18230.94594594595,18.49255561828613
2021-08-25,Sparklight|Paid Search|Brand,11346.2985384412,56.32263126234803,16611.89972845957,3782.755037184064
2021-08-25,Sparklight|Paid Search|Nonbrand,1581.380163272689,2.151044356829345,2186.975330339841,181.0644850010348
2021-08-25,Sparklight|Paid Social| ,136.9339512109525,0.2570673281092782,13178.4,12.59756851196289
2021-08-26,Cable One|Paid Search|Brand,1722.863481209638,4.20934274726693,4456.050096356172,668.9915092977085
2021-08-26,NewWave|Paid Search|Brand,539.8773605302226,2.262090365891167,920.2340425531913,176.6712799072266
2021-08-26,NewWave|Paid Search|Nonbrand,914.9834940996507,1.1331907197134,1390.06,117.7603302001953
2021-08-26,NewWave|Paid Social| ,73.42320424427965,0.5769230769807691,18230.94594594595,24.21876335144043
2021-08-26,Sparklight|Paid Search|Brand,11272.09225914885,55.51434823053351,16348.0651450177,3717.766716718749
2021-08-26,Sparklight|Paid Search|Nonbrand,2038.122640166516,2.324394630142527,2508.188500749128,204.3502388086314
2021-08-26,Sparklight|Paid Social| ,142.802760935214,0.2870176591557867,13588.1,15.42266082763672
2021-08-27,Cable One|Paid Search|Brand,1495.575219014683,4.296144872804755,3587.692205407768,659.3582265771615
2021-08-27,NewWave|Paid Search|Brand,523.6315500959871,1.379166015665225,920.2340425531913,160.0528869628906
2021-08-27,NewWave|Paid Search|Nonbrand,910.1086606903744,1.092005931878315,1362.12,113.4293899536133
2021-08-27,NewWave|Paid Social| ,74.02479263299216,0.5769230769807691,18230.94594594595,20.99701499938965
2021-08-27,Sparklight|Paid Search|Brand,10927.8542120346,54.3662189239788,16348.0651450177,3682.807282832611
2021-08-27,Sparklight|Paid Search|Nonbrand,2704.180159742039,2.608049007579696,2737.334882988379,255.4051104285737
2021-08-27,Sparklight|Paid Social| ,167.1508040007319,0.3073940753513998,14527.1,20.20936012268066
2021-08-28,Cable One|Paid Search|Brand,868.5755516134516,2.827554423859849,1508.72367126299,387.5370907683698
2021-08-28,NewWave|Paid Search|Brand,423.062062963358,2.175156050705596,920.2340425531913,106.1084823608398
2021-08-28,NewWave|Paid Search|Nonbrand,728.9824457743563,0.9749935559705476,1203.71,78.96997833251953
2021-08-28,NewWave|Paid Social| ,272.418332171949,0.8653846154711536,31726.26315789474,49.40671539306641
2021-08-28,Sparklight|Paid Search|Brand,5306.461673109655,31.09134162150165,13347.71631901719,2896.516178008854
2021-08-28,Sparklight|Paid Search|Nonbrand,3356.386253773717,2.884404009559478,3772.138845117903,325.2860455258863
2021-08-28,Sparklight|Paid Social| ,181.8237860940133,0.3073940753513998,13429.8,22.07310676574707
2021-08-29,Cable One|Paid Search|Brand,872.7728699407879,2.612043506046763,1724.884181858175,391.6380253795834
2021-08-29,NewWave|Paid Search|Brand,476.1243952896033,1.958161168237534,920.2340425531913,113.1142044067383
2021-08-29,NewWave|Paid Search|Nonbrand,882.8815700786386,1.002117147674149,1252.3,117.8352279663086
2021-08-29,NewWave|Paid Social| ,285.9196366623211,0.8653846154711536,31726.26315789474,53.65175247192383
2021-08-29,Sparklight|Paid Search|Brand,5248.14376927753,28.63893742270078,13272.15597108161,2744.673243290184
2021-08-29,Sparklight|Paid Search|Nonbrand,3857.384627664881,3.081076099632694,4046.412072355169,346.4555125252425
2021-08-29,Sparklight|Paid Social| ,194.1043318457566,0.2767917257175359,13266.3,22.43694686889648
2021-08-30,Cable One|Paid Search|Brand,1520.408622084373,3.866194617448946,4223.618679934691,647.1330373304547
2021-08-30,NewWave|Paid Search|Brand,448.8678911595833,1.367889828419184,920.2340425531913,122.2752304077148
2021-08-30,NewWave|Paid Search|Nonbrand,1066.807147116377,1.325711155813787,1498.22,140.4558410644531
2021-08-30,NewWave|Paid Social| ,287.9420170817131,0.5769230769807691,31726.26315789474,52.39215469360352
2021-08-30,Sparklight|Paid Search|Brand,9623.484157822924,55.70723395403471,14863.83633809542,3509.958076112441
2021-08-30,Sparklight|Paid Search|Nonbrand,6242.644729750337,4.757978994606534,5725.489542275347,510.8582527140911
2021-08-30,Sparklight|Paid Social| ,208.4665701979713,0.2967239544361089,13103.2,24.88771247863769
2021-08-31,Cable One|Paid Search|Brand,1883.283457099712,6.381000401954864,6698.969130667666,849.9729374683534
2021-08-31,NewWave|Paid Search|Brand,416.7804693768495,0.6711111241972574,920.2340425531913,133.8616943359375
2021-08-31,NewWave|Paid Search|Nonbrand,949.443251339929,1.236130864857327,1445.87,113.2731857299805
2021-08-31,NewWave|Paid Social| ,278.9946597583341,0.8653846154711536,31726.26315789474,54.75936126708984
2021-08-31,Sparklight|Paid Search|Brand,9853.850470210129,55.10102168017382,16874.17399658111,3822.896878224723
2021-08-31,Sparklight|Paid Search|Nonbrand,6193.499280400815,4.664738229948386,5734.679257378258,510.8582527140911
2021-08-31,Sparklight|Paid Social| ,187.9731826268137,0.2967239544361089,13090.1,21.31373596191407
2021-09-01,Cable One|Paid Search|Brand,1610.48619629141,7.0,3049.05387732811,397.50384907816897
2021-09-01,NewWave|Paid Search|Brand,793.835888694564,1.0,1967.39144736842,359.23265522823226
2021-09-01,Sparklight|Paid Search|Brand,8552.83075239218,28.0,11158.6013554588,2538.385061173423
2021-09-01,Sparklight|Paid Search|Nonbrand,1453.17712584819,1.0,1548.6000000000001,93.1093280024343
2021-09-01,Sparklight|Paid Social| ,192.582704610761,1.0,17253.0,37.7907074687636
2021-09-02,Cable One|Paid Search|Brand,1625.60293263374,6.0,3049.05387732811,397.50384907816897
2021-09-02,NewWave|Paid Search|Brand,699.302536881921,1.0,1080.51239669421,197.2944112320297
2021-09-02,Sparklight|Paid Search|Brand,8584.62285483734,28.0,10632.6974548147,2418.7511964548
2021-09-02,Sparklight|Paid Search|Nonbrand,1453.17712584819,1.0,1548.6000000000001,93.1093280024343
2021-09-02,Sparklight|Paid Social| ,183.005777345144,0.0,16897.7,37.0124637799181
2021-09-03,Cable One|Paid Search|Brand,1606.65178974297,5.0,3020.94825232745,393.8397307752481
2021-09-03,NewWave|Paid Search|Brand,621.446926434685,0.0,1509.14871794871,275.560566153807
2021-09-03,Sparklight|Paid Search|Brand,8103.53979365315,28.0,10240.6607701658,2329.5697630435247
2021-09-03,Sparklight|Paid Search|Nonbrand,1257.48173805842,1.0,1341.417475728152,80.65251177564899
2021-09-03,Sparklight|Paid Social| ,194.14524093375,0.0,16811.2,36.8229955021665
2021-09-04,Cable One|Paid Search|Brand,1287.91954006575,1.0,2520.31922520418,328.5729387642972
2021-09-04,NewWave|Paid Search|Brand,381.975357858755,1.0,1186.64071856287,216.67274029348295
2021-09-04,Sparklight|Paid Search|Brand,3588.8516990807,18.0,5583.83444765934,1270.223883306842
2021-09-04,Sparklight|Paid Search|Nonbrand,966.04650162973,1.0,1184.785454545452,71.23503648442829
2021-09-04,Sparklight|Paid Social| ,193.423729787873,0.0,16883.4,36.9811412785095
2021-09-05,Cable One|Paid Search|Brand,1291.20864222137,0.0,2520.31922520418,328.5729387642972
2021-09-05,NewWave|Paid Search|Brand,358.257770479565,1.0,895.80586080586,163.56822043561482
2021-09-05,Sparklight|Paid Search|Brand,3586.84470007463,17.0,5592.46177197664,1272.186447473026
2021-09-05,Sparklight|Paid Search|Nonbrand,953.456873745,1.0,1184.785454545452,71.23503648442829
2021-09-05,Sparklight|Paid Social| ,189.197427239104,0.0,16883.4,36.9811412785095
2021-09-06,Cable One|Paid Search|Brand,1611.49895187898,8.0,3194.63210772936,416.4828206722029
2021-09-06,NewWave|Paid Search|Brand,627.733408402662,1.0,1509.14871794871,275.560566153807
2021-09-06,Sparklight|Paid Search|Brand,6654.71713892678,29.0,7185.33227766143,1634.53640220422
2021-09-06,Sparklight|Paid Search|Nonbrand,1240.06628381626,1.0,1508.723595505616,90.7117655423895
2021-09-06,Sparklight|Paid Social| ,179.260429029831,1.0,16764.8,36.721361651442
2021-09-07,Cable One|Paid Search|Brand,1627.62721772741,7.0,3491.5932233799,455.1975142285773
2021-09-07,NewWave|Paid Search|Brand,769.994264204352,2.0,1967.39144736842,359.23265522823226
2021-09-07,Sparklight|Paid Search|Brand,6613.18864958188,23.0,7951.96830708272,1808.932581658054
2021-09-07,Sparklight|Paid Search|Nonbrand,1260.08270278488,1.0,1508.723595505616,90.7117655423895
2021-09-07,Sparklight|Paid Social| ,154.697319824593,1.0,13818.5,30.2678311689045
2021-09-08,Cable One|Paid Search|Brand,1621.16195630703,6.0,3491.5932233799,455.1975142285773
2021-09-08,NewWave|Paid Search|Brand,670.373591427894,0.0,1509.14871794871,275.560566153807
2021-09-08,Sparklight|Paid Search|Brand,7225.29846354866,24.0,8199.50307377327,1865.2423765752226
2021-09-08,Sparklight|Paid Search|Nonbrand,965.718557746508,1.0,1184.785454545452,71.23503648442829
2021-09-08,Sparklight|Paid Social| ,156.370006160448,0.0,15388.2,33.7060780542995
2021-09-09,Cable One|Paid Search|Brand,1620.96409490872,5.0,3491.5932233799,455.1975142285773
2021-09-09,NewWave|Paid Search|Brand,820.431081711152,1.0,1967.39144736842,359.23265522823226
2021-09-09,Sparklight|Paid Search|Brand,7901.68272448799,25.0,9498.85844835545,2160.822814206071
2021-09-09,Sparklight|Paid Search|Nonbrand,965.718557746508,1.0,1184.785454545452,71.23503648442829
2021-09-09,Sparklight|Paid Social| ,172.297336737748,0.0,15802.2,34.6128973258504
2021-09-10,Cable One|Paid Search|Brand,1625.25115619818,4.0,3463.48759837924,451.53339592565646
2021-09-10,NewWave|Paid Search|Brand,838.578655520104,0.0,1509.14871794871,275.560566153807
2021-09-10,Sparklight|Paid Search|Brand,7709.57949267943,25.0,9106.82176370653,2071.641380794804
2021-09-10,Sparklight|Paid Search|Nonbrand,891.691821629087,1.0,1184.785454545452,71.23503648442829
2021-09-10,Sparklight|Paid Social| ,167.794497498612,0.0,14762.3,32.335116261875
2021-09-11,Cable One|Paid Search|Brand,1290.9735576032,1.0,2962.85857125597,386.2666039147055
2021-09-11,NewWave|Paid Search|Brand,489.340548730152,1.0,1509.14871794871,275.560566153807
2021-09-11,Sparklight|Paid Search|Brand,4092.25413947683,15.0,8411.67053322958,1913.506732688946
2021-09-11,Sparklight|Paid Search|Nonbrand,669.678972611711,1.0,1071.8653061224481,64.4457305709573
2021-09-11,Sparklight|Paid Social| ,172.139431052109,0.0,15736.0,34.4678938577908
2021-09-12,Cable One|Paid Search|Brand,1301.87872222226,0.0,2962.85857125597,386.2666039147055
2021-09-12,NewWave|Paid Search|Brand,494.982208922302,1.0,1509.14871794871,275.560566153807
2021-09-12,Sparklight|Paid Search|Brand,4007.43006865121,15.0,7818.79991089496,1778.6391195353935
2021-09-12,Sparklight|Paid Search|Nonbrand,676.156975744214,1.0,1071.8653061224481,64.4457305709573
2021-09-12,Sparklight|Paid Social| ,177.421679907124,0.0,16432.0,35.992401618659
2021-09-13,Cable One|Paid Search|Brand,1836.85805445503,9.0,5059.95413373064,659.6640548967517
2021-09-13,NewWave|Paid Search|Brand,844.816038259572,1.0,2069.03164556962,377.79148261694485
2021-09-13,Sparklight|Paid Search|Brand,9827.19016497691,34.0,18211.4344071605,4142.7802256831155
2021-09-13,Sparklight|Paid Search|Nonbrand,956.686065606022,1.0,1184.785454545452,71.23503648442829
2021-09-13,Sparklight|Paid Social| ,186.244675121899,1.0,17737.9,38.8528250165295
2021-09-14,Cable One|Paid Search|Brand,1732.573920662,8.0,3925.55927249958,511.77348232707686
2021-09-14,NewWave|Paid Search|Brand,809.506102148291,2.0,2526.87292817679,461.390270160762
2021-09-14,Sparklight|Paid Search|Brand,8523.39385246038,24.0,18564.5320576629,4223.103715394693
2021-09-14,Sparklight|Paid Search|Nonbrand,956.686065606022,1.0,1184.785454545452,71.23503648442829
2021-09-14,Sparklight|Paid Social| ,163.487336729485,1.0,15816.6,34.6444388657304
2021-09-15,Cable One|Paid Search|Brand,1740.49018684457,7.0,3925.55927249958,511.77348232707686
2021-09-15,NewWave|Paid Search|Brand,746.90114945879,1.0,2317.99033816425,423.2496919135974
2021-09-15,Sparklight|Paid Search|Brand,8126.07073374599,25.0,12713.4115088238,2892.0769568276796
2021-09-15,Sparklight|Paid Search|Nonbrand,956.686065606022,1.0,1184.785454545452,71.23503648442829
2021-09-15,Sparklight|Paid Social| ,163.221231766379,0.0,15829.5,34.6726948285396
2021-09-16,Cable One|Paid Search|Brand,1721.04243916359,5.0,3786.16780730689,493.6010766655227
2021-09-16,NewWave|Paid Search|Brand,651.338886397816,1.0,2156.26436781609,393.71960026597884
2021-09-16,Sparklight|Paid Search|Brand,8126.08747933221,25.0,12187.5076081797,2772.443092109057
2021-09-16,Sparklight|Paid Search|Nonbrand,956.686065606022,1.0,1184.785454545452,71.23503648442829
2021-09-16,Sparklight|Paid Social| ,165.867310686088,0.0,14778.7,32.3710385711828
2021-09-17,Cable One|Paid Search|Brand,1693.9688409223,4.0,3758.06218230623,489.9369583626018
2021-09-17,NewWave|Paid Search|Brand,630.836763643788,1.0,2156.26436781609,393.71960026597884
2021-09-17,Sparklight|Paid Search|Brand,7909.89447121295,25.0,9373.9191894133,2132.4013357115805
2021-09-17,Sparklight|Paid Search|Nonbrand,956.686065606022,1.0,1184.785454545452,71.23503648442829
2021-09-17,Sparklight|Paid Social| ,167.129175946046,0.0,14989.9,32.8336478227566
2021-09-18,Cable One|Paid Search|Brand,1365.93044053367,1.0,3290.00848656039,428.9169983620027
2021-09-18,NewWave|Paid Search|Brand,399.470934147047,1.0,1423.55,259.93080687332304
2021-09-18,Sparklight|Paid Search|Brand,4196.93924361623,14.0,10396.5037842183,2365.0213009341414
2021-09-18,Sparklight|Paid Search|Nonbrand,642.573098506703,1.0,1071.8653061224481,64.4457305709573
2021-09-18,Sparklight|Paid Social| ,170.943577154421,0.0,14893.0,32.6213995439806
2021-09-19,Cable One|Paid Search|Brand,1364.40176413721,0.0,3164.04286029449,412.49491357545384
2021-09-19,NewWave|Paid Search|Brand,427.495833308586,1.0,1423.55,259.93080687332304
2021-09-19,Sparklight|Paid Search|Brand,3964.9539857506,14.0,9484.80931380976,2157.626883809681
2021-09-19,Sparklight|Paid Search|Nonbrand,642.573098506703,1.0,932.64,56.0748312464097
2021-09-19,Sparklight|Paid Social| ,177.535596011111,0.0,16986.0,37.2058747501547
2021-09-20,Cable One|Paid Search|Brand,1425.77687149692,5.0,3158.95379252535,411.83145398836905
2021-09-20,NewWave|Paid Search|Brand,638.126718096687,2.0,2156.26436781609,393.71960026597884
2021-09-20,Sparklight|Paid Search|Brand,6417.461611397,27.0,9399.38763650591,2138.1949583683813
2021-09-20,Sparklight|Paid Search|Nonbrand,866.277322973415,1.0,1071.8653061224481,64.4457305709573
2021-09-20,Sparklight|Paid Social| ,182.945076045197,1.0,17517.0,38.3689690332309
2021-09-21,Cable One|Paid Search|Brand,1425.19601470193,4.0,3192.14848529515,416.15903187837466
2021-09-21,NewWave|Paid Search|Brand,644.991117295275,1.0,2156.26436781609,393.71960026597884
2021-09-21,Sparklight|Paid Search|Brand,6211.17544184399,20.0,10627.9660883609,2417.6748940094753
2021-09-21,Sparklight|Paid Search|Nonbrand,846.42459596141,1.0,1071.8653061224481,64.4457305709573
2021-09-21,Sparklight|Paid Social| ,158.278002113342,0.0,15816.6,34.6444388657304
2021-09-22,Cable One|Paid Search|Brand,1424.9158322591,3.0,3192.14848529515,416.15903187837466
2021-09-22,NewWave|Paid Search|Brand,574.786661954192,0.0,1570.11009174311,286.69170947752934
2021-09-22,Sparklight|Paid Search|Brand,7822.57672583289,25.0,9938.67861484146,2260.8741472223523
2021-09-22,Sparklight|Paid Search|Nonbrand,850.241290602837,1.0,1002.540952380952,60.2776148592993
2021-09-22,Sparklight|Paid Social| ,131.857114062436,0.0,11966.0,26.2101434864212
2021-09-23,Cable One|Paid Search|Brand,1425.6908338101,2.0,3192.14848529515,416.15903187837466
2021-09-23,NewWave|Paid Search|Brand,629.720838978673,2.0,2156.26436781609,393.71960026597884
2021-09-23,Sparklight|Paid Search|Brand,7189.80800475414,23.0,8508.7847104247,1935.5984956946795
2021-09-23,Sparklight|Paid Search|Nonbrand,844.816155240925,1.0,1002.540952380952,60.2776148592993
2021-09-23,Sparklight|Paid Social| ,103.324908456615,0.0,9474.3,20.7523618948187
2021-09-24,Cable One|Paid Search|Brand,1424.91358648425,1.0,3164.04286029449,412.49491357545384
2021-09-24,NewWave|Paid Search|Brand,639.536860541854,1.0,2156.26436781609,393.71960026597884
2021-09-24,Sparklight|Paid Search|Brand,7344.10829077503,23.0,7864.91741768922,1789.1300391924358
2021-09-24,Sparklight|Paid Search|Nonbrand,844.816155240925,1.0,1002.540952380952,60.2776148592993
2021-09-24,Sparklight|Paid Social| ,116.332408325506,0.0,10641.1,23.3081027789869
2021-09-25,Cable One|Paid Search|Brand,1096.47989194521,2.0,2354.15002166304,306.9095308143734
2021-09-25,NewWave|Paid Search|Brand,397.295821627313,0.0,1423.55,259.93080687332304
2021-09-25,Sparklight|Paid Search|Brand,3930.59184750124,15.0,4861.08745462332,1105.8116857841576
2021-09-25,Sparklight|Paid Search|Nonbrand,591.738290967859,1.0,629.12280701754,37.8259084285215
2021-09-25,Sparklight|Paid Social| ,120.319459715639,0.0,11005.3,24.105840891786
2021-09-26,Cable One|Paid Search|Brand,1047.81375376406,4.0,2354.15002166304,306.9095308143734
2021-09-26,NewWave|Paid Search|Brand,424.730002646362,1.0,1423.55,259.93080687332304
2021-09-26,Sparklight|Paid Search|Brand,4001.93662592765,15.0,9075.37420152443,2064.487614878229
2021-09-26,Sparklight|Paid Search|Nonbrand,597.551205952382,1.0,629.12280701754,37.8259084285215
2021-09-26,Sparklight|Paid Social| ,130.765473138632,0.0,10913.2,23.9041064596366
2021-09-27,Cable One|Paid Search|Brand,1362.69294519652,4.0,2858.86605937911,372.7091446471815
2021-09-27,NewWave|Paid Search|Brand,610.661221882554,2.0,1785.12765957446,325.952494064191
2021-09-27,Sparklight|Paid Search|Brand,6711.67538972717,29.0,8917.3283652596,2028.5349737742338
2021-09-27,Sparklight|Paid Search|Nonbrand,850.629070225448,1.0,1002.540952380952,60.2776148592993
2021-09-27,Sparklight|Paid Social| ,166.532702755286,1.0,10889.0,23.8510991495605
2021-09-28,Cable One|Paid Search|Brand,1379.87575217643,3.0,2892.06075214891,377.03672253718804
2021-09-28,NewWave|Paid Search|Brand,655.20374884233,2.0,2156.26436781609,393.71960026597884
2021-09-28,Sparklight|Paid Search|Brand,6616.83843516322,24.0,10058.4783319341,2288.126470565907
2021-09-28,Sparklight|Paid Search|Nonbrand,850.629070225448,1.0,1002.540952380952,60.2776148592993
2021-09-28,Sparklight|Paid Social| ,157.984289599714,0.0,10514.6,23.0310191126796
2021-09-29,Cable One|Paid Search|Brand,1388.69732017107,2.0,2892.06075214891,377.03672253718804
2021-09-29,NewWave|Paid Search|Brand,738.293360903124,1.0,2135.32394366197,389.8960174296535
2021-09-29,Sparklight|Paid Search|Brand,7554.79567926118,25.0,8917.47125178119,2028.567477938539
2021-09-29,Sparklight|Paid Search|Nonbrand,1185.42354017854,1.0,1184.785454545452,71.23503648442829
2021-09-29,Sparklight|Paid Social| ,174.198999519725,0.0,13819.1,30.2691453997329
2021-09-30,Cable One|Paid Search|Brand,1394.45679347487,1.0,2892.06075214891,377.03672253718804
2021-09-30,NewWave|Paid Search|Brand,702.035700599622,1.0,1785.12765957446,325.952494064191
2021-09-30,Sparklight|Paid Search|Brand,7409.66153933029,24.0,8338.87137118118,1896.9462069095089
2021-09-30,Sparklight|Paid Search|Nonbrand,1185.42354017854,1.0,1184.785454545452,71.23503648442829
2021-09-30,Sparklight|Paid Social| ,230.697082725366,0.0,19293.8,42.2608445928727
2021-10-01,Cable One|Paid Search|Brand,1286.16128223797,3.0,1339.622794329296,253.679843392127
2021-10-01,NewWave|Paid Search|Brand,659.923978737815,1.0,527.2438024911472,149.059968034702
2021-10-01,Sparklight|Paid Search|Brand,6575.74513684592,34.0,12547.200781250001,2126.07951963994
2021-10-01,Sparklight|Paid Search|Nonbrand,2425.22105989519,2.0,1236.8,91.3579818908962
